Date,Product,Units Sold,Revenue,Cost,Region,Transportation Cost,Salesperson,Source File
2025-11-27,Cap-Type End,694,21720.4,15335.79,Bangalore,1000,Priya,SmartSalesAI_2025_Aluminium_Impacts_Parts.csv
2025-11-27,Disc End,753,31434.83,21963.47,Bangalore,1000,Karan,SmartSalesAI_2025_Aluminium_Impacts_Parts.csv
2025-11-27,Dual Port Connector,515,21960.56,15888.1,Hosur,2000,Ravi,SmartSalesAI_2025_Aluminium_Impacts_Parts.csv
2025-11-27,Mini Cylinder,221,9013.71,6266.69,Faridabad,7000,Sunita,SmartSalesAI_2025_Aluminium_Impacts_Parts.csv
2025-11-27,Tapered End Piece,429,22679.66,16931.27,Faridabad,7000,Priya,SmartSalesAI_2025_Aluminium_Impacts_Parts.csv
2025-01-01,Copper Cylindrical Shaft,436,22824.12,13859.34,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Threaded Copper Plug,526,27951.9,18324.09,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Flat Tab Connector,396,15740.13,10121.2,Hosur,2000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Small Circular Base,390,18356.2,13281.78,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Round Plug Disc,310,13838.61,9097.66,Hosur,2000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Slotted Housing,495,31223.74,22413.09,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Hex Nut Style Part,629,36516.48,25669.44,Chennai,3500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Steel Cone Head,356,14840.08,10577.37,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Flat Collar Ring,731,34290.48,24313.99,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Dual Bore Disc,679,35748.81,25919.15,Hosur,2000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Copper Cylindrical Shaft,677,43227.18,28911.71,Bangalore,1000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Threaded Copper Plug,598,29083.91,17801.15,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Flat Tab Connector,554,21646.44,14926.38,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Small Circular Base,548,33905.46,25207.84,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Round Plug Disc,299,11186.32,8327.87,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Slotted Housing,261,14076.37,9895.04,Chennai,3500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Hex Nut Style Part,261,10273.38,7069.61,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Steel Cone Head,486,27916.21,18782.03,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Flat Collar Ring,768,33118.64,22095.41,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Dual Bore Disc,394,23495.91,14142.19,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Copper Cylindrical Shaft,490,21769.52,13844.94,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Threaded Copper Plug,904,37146.61,23069.63,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Flat Tab Connector,350,13123.64,9675.85,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Small Circular Base,715,43546.9,30681.7,Hosur,2000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Round Plug Disc,897,41415.39,30009.47,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Slotted Housing,866,41130.17,27388.53,Hosur,2000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Hex Nut Style Part,260,10182.25,6616.69,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Steel Cone Head,309,12392.82,8893.51,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Flat Collar Ring,485,20358.53,13163.76,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Dual Bore Disc,369,16852.96,11386.36,Bangalore,1000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Copper Cylindrical Shaft,828,52806.42,35855.87,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Threaded Copper Plug,773,36274.67,26656.84,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Flat Tab Connector,517,27363.0,19357.3,Pune,4500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Small Circular Base,933,57780.36,37971.27,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Round Plug Disc,685,28019.7,17075.13,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Slotted Housing,694,32567.27,23699.64,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Hex Nut Style Part,878,35192.79,25425.12,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Steel Cone Head,637,34223.94,21847.03,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Flat Collar Ring,422,20830.16,14680.93,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Dual Bore Disc,458,29008.26,19377.48,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Copper Cylindrical Shaft,870,42893.51,27841.5,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Threaded Copper Plug,881,39520.22,24130.74,Hosur,2000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Flat Tab Connector,580,27570.74,16834.77,Hosur,2000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Small Circular Base,559,25243.53,16606.82,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Round Plug Disc,579,23854.11,16858.58,Bangalore,1000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Slotted Housing,854,33223.55,22414.02,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Hex Nut Style Part,786,49100.15,36531.64,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Steel Cone Head,904,49012.27,33909.64,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Flat Collar Ring,757,37880.83,24267.68,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Dual Bore Disc,926,37333.01,27464.73,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Copper Cylindrical Shaft,782,31051.68,21297.09,Chennai,3500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Threaded Copper Plug,307,11477.2,6894.9,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Flat Tab Connector,338,13691.33,9783.28,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Small Circular Base,673,42656.08,26399.69,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Round Plug Disc,418,26637.12,16627.65,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Slotted Housing,536,28214.83,19722.52,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Hex Nut Style Part,759,27295.23,17068.41,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Steel Cone Head,422,21272.2,15304.57,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Flat Collar Ring,939,43731.36,31767.88,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Dual Bore Disc,338,18652.61,12130.57,Chennai,3500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Copper Cylindrical Shaft,609,35175.12,24835.82,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Threaded Copper Plug,576,25923.72,16671.06,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Flat Tab Connector,297,17268.62,11604.57,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Small Circular Base,836,35314.88,25895.36,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Round Plug Disc,357,16048.13,10281.6,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Slotted Housing,328,20080.74,13176.71,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Hex Nut Style Part,505,26324.82,16000.72,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Steel Cone Head,822,31992.64,23126.08,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Flat Collar Ring,482,27739.36,18957.0,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Dual Bore Disc,415,19226.7,14291.4,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Copper Cylindrical Shaft,700,44442.89,32749.69,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Threaded Copper Plug,349,18929.13,13518.76,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Flat Tab Connector,718,43918.33,28017.77,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Small Circular Base,465,18163.01,11493.34,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Round Plug Disc,921,42296.22,31585.84,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Slotted Housing,642,23619.92,14529.53,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Hex Nut Style Part,572,27821.63,20673.06,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Steel Cone Head,287,13558.87,9131.9,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Flat Collar Ring,757,42605.86,26305.67,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-07-30,Dual Bore Disc,345,13410.83,9046.69,Pune,4500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Copper Cylindrical Shaft,928,57997.33,40810.53,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Threaded Copper Plug,369,22444.72,16655.77,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Flat Tab Connector,569,28341.27,18914.32,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Small Circular Base,313,12782.09,7879.25,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Round Plug Disc,664,42821.71,29808.61,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Slotted Housing,608,39031.42,28036.16,Faridabad,7000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Hex Nut Style Part,491,23703.29,14699.81,Pune,4500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Steel Cone Head,549,22084.72,15903.68,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Flat Collar Ring,651,37627.47,23994.98,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-08-29,Dual Bore Disc,582,33431.5,24951.58,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Copper Cylindrical Shaft,930,35862.52,26427.33,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Threaded Copper Plug,622,30067.81,18561.68,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Flat Tab Connector,632,35461.53,22323.93,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Small Circular Base,897,58065.69,35907.26,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Round Plug Disc,308,17014.72,11179.8,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Slotted Housing,437,21269.17,14763.52,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Hex Nut Style Part,813,49496.39,33374.89,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Steel Cone Head,906,44565.67,29391.28,Hosur,2000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Flat Collar Ring,385,14985.25,10184.09,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-09-28,Dual Bore Disc,659,33415.77,23415.28,Hosur,2000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Copper Cylindrical Shaft,476,18292.36,11981.52,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Threaded Copper Plug,316,19053.65,12527.93,Hosur,2000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Flat Tab Connector,826,32648.29,19830.08,Chennai,3500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Small Circular Base,703,37557.35,23555.01,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Round Plug Disc,564,35067.31,25943.73,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Slotted Housing,794,33839.49,24182.19,Bangalore,1000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Hex Nut Style Part,829,52867.01,35620.33,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Steel Cone Head,387,18479.7,11352.4,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Flat Collar Ring,870,37016.52,23153.73,Bangalore,1000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-10-28,Dual Bore Disc,941,38535.41,26086.49,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Copper Cylindrical Shaft,605,39015.8,27274.27,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Threaded Copper Plug,669,43400.69,28637.07,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Flat Tab Connector,527,23964.68,16318.93,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Small Circular Base,275,15049.86,11004.44,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Round Plug Disc,917,52128.65,38863.88,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Slotted Housing,531,27752.69,16855.17,Chennai,3500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Hex Nut Style Part,934,44675.8,30513.02,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Steel Cone Head,689,32336.09,22534.39,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Flat Collar Ring,832,30828.72,19885.69,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-11-27,Dual Bore Disc,638,26919.35,18691.45,Faridabad,7000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Copper Cylindrical Shaft,273,10906.74,8136.66,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Threaded Copper Plug,411,17724.94,12649.18,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Flat Tab Connector,428,19395.26,12973.08,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Small Circular Base,369,22539.38,14218.4,Pune,4500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Round Plug Disc,382,22542.46,16193.29,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Slotted Housing,940,56381.96,36825.84,Faridabad,7000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Hex Nut Style Part,553,23150.49,14945.84,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Steel Cone Head,790,43487.3,31787.5,Chennai,3500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Flat Collar Ring,712,34852.46,24670.79,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-01,Dual Bore Disc,601,37480.31,22568.52,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Copper Cylindrical Shaft,398,18192.49,11502.42,Chennai,3500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Threaded Copper Plug,443,21830.46,15799.69,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Flat Tab Connector,802,28661.35,18082.42,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Small Circular Base,519,24876.81,16783.78,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Round Plug Disc,948,40622.93,28231.93,Faridabad,7000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Slotted Housing,819,36495.29,24478.16,Hosur,2000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Hex Nut Style Part,789,44080.98,28798.84,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Steel Cone Head,410,19461.76,12801.23,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Flat Collar Ring,255,13902.95,9885.7,Chennai,3500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-01-31,Dual Bore Disc,342,18494.55,12590.79,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Copper Cylindrical Shaft,300,13173.66,9300.49,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Threaded Copper Plug,387,22382.26,14496.32,Hosur,2000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Flat Tab Connector,688,32351.67,20335.36,Bangalore,1000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Small Circular Base,684,43698.64,31921.58,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Round Plug Disc,420,20692.46,15468.55,Bangalore,1000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Slotted Housing,522,20167.65,14732.39,Bangalore,1000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Hex Nut Style Part,450,21568.17,13690.72,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Steel Cone Head,653,34105.64,24274.76,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Flat Collar Ring,726,33029.79,20863.78,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-03-02,Dual Bore Disc,842,44030.7,29538.88,Chennai,3500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Copper Cylindrical Shaft,912,32137.54,20359.68,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Threaded Copper Plug,477,28942.65,19690.69,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Flat Tab Connector,921,55019.36,37045.76,Pune,4500,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Small Circular Base,910,32274.83,19771.95,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Round Plug Disc,496,31263.07,21582.0,Hosur,2000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Slotted Housing,470,27113.59,16926.29,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Hex Nut Style Part,745,45930.68,34164.98,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Steel Cone Head,861,47693.82,31445.14,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Flat Collar Ring,675,29855.45,20845.27,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-04-01,Dual Bore Disc,482,20680.06,13222.11,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Copper Cylindrical Shaft,847,53801.8,36533.77,Chennai,3500,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Threaded Copper Plug,522,31537.01,23344.67,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Flat Tab Connector,587,35961.88,22453.87,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Small Circular Base,535,32422.55,21092.72,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Round Plug Disc,551,26365.2,16460.47,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Slotted Housing,334,16227.4,9903.63,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Hex Nut Style Part,840,49302.62,35249.57,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Steel Cone Head,704,33730.75,22856.16,Chennai,3500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Flat Collar Ring,284,13695.16,9174.91,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-01,Dual Bore Disc,632,24115.92,15539.08,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Copper Cylindrical Shaft,491,28279.91,19336.7,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Threaded Copper Plug,512,32267.66,20239.37,Chennai,3500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Flat Tab Connector,915,33274.14,23379.01,Hosur,2000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Small Circular Base,271,9732.99,7045.6,Bangalore,1000,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Round Plug Disc,585,26905.13,19180.6,Pune,4500,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Slotted Housing,690,39044.42,27362.2,Bangalore,1000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Hex Nut Style Part,571,28060.5,17249.59,Pune,4500,Meera,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Steel Cone Head,417,26325.79,18482.29,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Flat Collar Ring,635,33007.18,19947.88,Faridabad,7000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-05-31,Dual Bore Disc,351,13549.06,8252.51,Bangalore,1000,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Copper Cylindrical Shaft,918,39661.83,29049.77,Pune,4500,Arjun,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Threaded Copper Plug,904,49160.62,33708.64,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Flat Tab Connector,387,24417.22,14933.1,Faridabad,7000,Rohit,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Small Circular Base,403,25521.53,18836.91,Hosur,2000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Round Plug Disc,643,40988.21,29466.02,Faridabad,7000,Kavya,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
2025-06-30,Slotted Housing,648,28222.06,19962.45,Faridabad,7000,Nikhil,SmartSalesAI_2025_ColdForged_Parts_200rows.csv
